GroupName,ChartName,point_time,point_val,Batch_ID,FabPhase,Production Line
apple410,x,2024/1/9 15:55,0.58,1BIOA,T12P4,7
apple411,x,2024/1/9 15:56,0.34,1BIMV,T12P4,7
apple412,x,2024/1/9 15:56,0.5,1BIOG,T12P4,7
apple413,x,2024/1/9 15:56,0.46,1BIND,T12P4,7
apple414,x,2024/1/9 15:57,0.46,1BHZL,T12P4,7
apple415,x,2024/1/9 16:00,0.72,1BIMU,T12P4,7
apple416,x,2024/1/9 16:00,0.38,1BILC,T12P4,7
apple417,x,2024/1/9 16:01,0.59,1BIMX,T12P4,7
apple418,x,2024/1/9 16:02,0.39,1BILX,T12P4,7
apple419,x,2024/1/9 16:02,0.82,1BIMZ,T12P4,7
apple420,x,2024/1/9 16:02,0.68,1BIMY,T12P4,7
apple421,x,2024/1/9 16:03,0.81,1BIMZ,T12P4,7
apple422,x,2024/1/30 15:14,0.62,1BIMW,T12P4,7
apple423,x,2024/1/30 15:15,0.62,1BIMW,T12P4,7
apple424,x,2024/1/30 15:15,0.41,1BINA,T12P4,7
apple425,x,2024/1/30 15:15,0.52,1BINB,T12P4,7
apple426,x,2024/1/30 15:15,0.62,1BIMW,T12P4,7
apple427,x,2024/1/30 15:15,0.6,1BINC,T12P4,7
apple428,x,2024/1/30 15:15,0.52,1BINB,T12P4,7
apple429,x,2024/1/30 15:15,0.28,1BINR,T12P4,7
apple430,x,2024/1/30 15:16,0.6,1BINS,T12P4,7
apple431,x,2024/1/30 15:16,0.59,1BINC,T12P4,7
apple432,x,2024/1/30 15:16,0.28,1BINR,T12P4,7
apple433,x,2024/2/2 09:26,0.72,1BINQ,T12P4,7
apple434,x,2024/2/2 09:27,0.67,1BINQ,T12P4,7
apple435,x,2024/2/2 09:27,0.8,1BIOT,T12P4,7
apple436,x,2024/2/2 09:27,0.57,1BIOH,T12P4,7
apple437,x,2024/2/2 09:27,0.77,1BIOY,T12P4,7
apple438,x,2024/2/2 09:27,0.59,1BIOP,T12P4,7
apple439,x,2024/2/2 09:28,0.64,1BIOX,T12P4,7
apple440,x,2024/2/2 09:28,0.77,1BIOY,T12P4,7
apple441,x,2024/2/2 09:28,0.63,1BIPC,T12P4,7
apple442,x,2024/2/2 09:28,0.8,1BIOT,T12P4,7
apple443,x,2024/2/2 09:28,0.79,1BIOT,T12P4,7
apple444,x,2024/2/2 09:28,0.64,1BIOX,T12P4,7
apple445,x,2024/2/2 09:29,0.64,1BIOX,T12P4,7
apple446,x,2024/3/7 16:36,0.36,1BIPD,T12P4,7
apple447,x,2024/3/7 16:37,0.81,1BIOU,T12P4,7
apple448,x,2024/3/7 16:37,0.34,1BIPE,T12P4,7
apple449,x,2024/3/7 16:37,0.49,1BIPU,T12P4,7
apple450,x,2024/3/7 16:37,0.46,1BIPZ,T12P4,7
apple451,x,2024/3/7 16:38,0.43,1BIPZ,T12P4,7
apple452,x,2024/3/7 16:38,0.66,1BIQA,T12P4,7
apple453,x,2024/3/7 16:38,0.59,1BIQH,T12P4,7
apple454,x,2024/3/7 16:39,0.44,1BIQN,T12P4,7
apple455,x,2024/3/7 16:38,0.66,1BIQA,T12P4,7
apple456,x,2024/3/7 16:38,0.59,1BIQH,T12P4,7
apple457,x,2024/3/7 16:39,0.49,1BIQI,T12P4,7
apple458,x,2024/3/7 16:39,0.56,1BIQC,T12P4,7
apple459,x,2024/3/7 16:39,0.46,1BIQO,T12P4,7
apple460,x,2024/3/7 16:39,0.52,1BIQP,T12P4,7
apple461,x,2024/3/7 16:39,0.27,1BIRG,T12P4,7
apple462,x,2024/3/7 16:40,0.44,1BIQN,T12P4,7
apple463,x,2024/3/7 16:40,0.67,1BIQS,T12P4,7
apple464,x,2024/3/7 16:40,0.5,1BIQT,T12P4,7
apple465,x,2024/3/7 16:40,0.49,1BIPU,T12P4,7
apple466,x,2024/3/7 16:40,0.64,1BIRL,T12P4,7
apple467,x,2024/3/7 16:41,0.59,1BIQW,T12P4,7
apple468,x,2024/3/7 16:41,0.64,1BIQX,T12P4,7
apple469,x,2024/3/7 16:41,0.5,1BIQT,T12P4,7
apple470,x,2024/3/7 16:41,0.48,1BIRH,T12P4,7
apple471,x,2024/4/8 13:54,0.59,1BIQJ,T12P4,7
apple472,x,2024/4/8 13:55,0.48,1BIRO,T12P4,7
apple473,x,2024/4/8 13:56,0.55,1BIRR,T12P4,7
apple474,x,2024/4/8 13:59,0.42,1BIRP,T12P4,7
apple475,x,2024/4/8 14:01,0.53,1BIRI,T12P4,7
apple476,x,2024/4/8 14:02,0.51,1BIPN,T12P4,7
apple477,x,2024/4/8 14:02,0.21,1BIRM,T12P4,7
apple478,x,2024/4/8 14:03,0.24,1BIRW,T12P4,7
apple479,x,2024/4/8 14:03,0.48,1BIRV,T12P4,7
apple480,x,2024/4/8 14:03,0.7,1BIRT,T12P4,7
apple481,x,2024/4/8 14:04,0.27,1BISN,T12P4,7
apple482,x,2024/4/8 14:04,0.7,1BIRT,T12P4,7
apple483,x,2024/4/8 14:04,0.54,1BIRZ,T12P4,7
apple484,x,2024/4/8 14:05,0.45,1BIRX,T12P4,7
apple485,x,2024/4/8 14:05,0.55,1BIRR,T12P4,7
apple486,x,2024/4/8 14:05,0.44,1BISM,T12P4,7
apple487,x,2024/4/8 14:06,0.55,1BIRZ,T12P4,7
apple488,x,2024/4/8 14:06,0.59,1BISB,T12P4,7
apple489,x,2024/4/8 14:06,0.32,1BISU,T12P4,7
apple490,x,2024/4/8 14:07,0.7,1BIRS,T12P4,7
apple491,x,2024/4/8 14:07,0.73,1BISK,T12P4,7
apple492,x,2024/4/8 14:07,0.45,1BISQ,T12P4,7
apple493,x,2024/4/8 14:09,0.41,1BISV,T12P4,7
apple494,x,2024/4/8 14:10,0.56,1BISS,T12P4,7
apple495,x,2024/4/8 14:10,0.73,1BISL,T12P4,7
apple496,x,2024/4/8 14:12,0.41,1BISV,T12P4,7
apple497,x,2024/4/8 14:12,0.53,1BISW,T12P4,7
apple498,x,2024/4/8 14:13,0.38,1BISR,T12P4,7
apple499,x,2024/4/8 14:13,0.35,1BITA,T12P4,7
apple500,x,2024/4/8 14:16,0.69,1BISD,T12P4,7
apple501,x,2024/4/8 14:20,0.49,1BITF,T12P4,7
apple502,x,2024/4/8 14:20,0.31,1BISZ,T12P4,7
apple503,x,2024/4/8 14:21,0.35,1BITA,T12P4,7
apple504,x,2024/4/8 14:21,0.27,1BITO,T12P4,7
apple505,x,2024/4/8 14:23,0.48,1BITD,T12P4,7
apple506,x,2024/4/8 14:23,0.38,1BISR,T12P4,7
apple507,x,2024/4/8 14:23,0.56,1BISS,T12P4,7
apple508,x,2024/4/8 14:25,0.49,1BITF,T12P4,7
apple509,x,2024/4/8 14:25,0.41,1BISV,T12P4,7
apple510,x,2024/4/8 14:26,0.31,1BISZ,T12P4,7
apple511,x,2024/4/8 14:27,0.48,1BITJ,T12P4,7
apple512,x,2024/4/8 14:29,0.56,1BISS,T12P4,7
apple513,x,2024/4/8 14:31,0.53,1BISW,T12P4,7
apple514,x,2024/4/8 14:32,0.44,1BITM,T12P4,7
apple515,x,2024/4/8 14:34,0.27,1BITN,T12P4,7
apple516,x,2024/4/8 14:36,0.19,1BITH,T12P4,7
apple517,x,2024/4/8 14:36,0.27,1BITO,T12P4,7
apple518,x,2024/4/8 14:37,0.37,1BITI,T12P4,7
apple519,x,2024/4/8 14:37,0.5,1BIUB,T12P4,7
apple520,x,2024/4/8 14:38,0.54,1BITK,T12P4,7
apple521,x,2024/4/8 14:38,0.25,1BITS,T12P4,7
apple522,x,2024/4/8 14:39,0.52,1BIUJ,T12P4,7
apple523,x,2024/4/8 14:39,0.55,1BISC,T12P4,7
apple524,x,2024/4/8 14:40,0.44,1BITM,T12P4,7
apple525,x,2024/4/8 14:41,0.32,1BIUM,T12P4,7
apple526,x,2024/4/8 14:42,0.51,1BISP,T12P4,7
apple527,x,2024/4/8 14:42,0.54,1BITK,T12P4,7
apple528,x,2024/4/8 14:42,0.27,1BITN,T12P4,7
apple529,x,2024/4/8 14:44,0.2,1BIUI,T12P4,7
apple530,x,2024/4/8 14:44,0.25,1BITS,T12P4,7
apple531,x,2024/4/8 14:45,0.19,1BITH,T12P4,7
apple532,x,2024/4/8 14:45,0.25,1BIUP,T12P4,7
apple533,x,2024/4/8 14:45,0.44,1BITM,T12P4,7
apple534,x,2024/4/8 14:46,0.58,1BIUA,T12P4,7
apple535,x,2024/4/8 14:47,0.5,1BITT,T12P4,7
apple536,x,2024/4/8 14:48,0.19,1BIUE,T12P4,7
apple537,x,2024/4/8 14:50,0.54,1BITK,T12P4,7
apple538,x,2024/4/8 14:51,0.5,1BITT,T12P4,7
apple539,x,2024/4/8 14:55,0.68,1BIRY,T12P4,7
apple540,x,2024/4/8 14:59,0.68,1BISA,T12P4,7
apple541,x,2024/5/2 14:13,0.47,1BIUH,T12P4,7
apple542,x,2024/5/2 14:13,0.41,1BIUK,T12P4,7
apple543,x,2024/5/2 14:13,0.51,1BIUN,T12P4,7
apple544,x,2024/5/2 14:13,0.52,1BIUF,T12P4,7
apple545,x,2024/5/2 14:13,0.52,1BIUF,T12P4,7
apple546,x,2024/5/2 14:13,0.55,1BIRN,T12P4,7
apple547,x,2024/5/2 14:13,0.44,1BIUO,T12P4,7
apple548,x,2024/5/2 14:14,0.47,1BIUH,T12P4,7
apple549,x,2024/5/2 14:14,0.33,1BIUY,T12P4,7
apple550,x,2024/5/2 14:14,0.44,1BIUL,T12P4,7
apple551,x,2024/5/2 14:14,0.44,1BIUL,T12P4,7
apple552,x,2024/5/2 14:14,0.22,1BITE,T12P4,7
apple553,x,2024/5/2 14:15,0.39,1BIUL,T12P4,7
apple554,x,2024/5/2 14:15,0.51,1BIUN,T12P4,7
apple555,x,2024/5/2 14:15,0.46,1BIVD,T12P4,7
apple556,x,2024/5/2 14:15,0.41,1BIUK,T12P4,7
apple557,x,2024/5/2 14:15,0.49,1BIUW,T12P4,7
apple558,x,2024/5/2 14:15,0.53,1BIUQ,T12P4,7
apple559,x,2024/5/2 14:15,0.41,1BIUX,T12P4,7
apple560,x,2024/5/2 14:15,0.24,1BIUS,T12P4,7
apple561,x,2024/5/2 14:15,0.46,1BIVT,T12P4,7
apple562,x,2024/5/2 14:16,0.33,1BIUV,T12P4,7
apple563,x,2024/5/2 14:16,0.37,1BIUK,T12P4,7
apple564,x,2024/5/2 14:16,0.33,1BIUY,T12P4,7
apple565,x,2024/5/2 14:16,0.32,1BIUR,T12P4,7
apple566,x,2024/5/2 14:17,0.27,1BIVF,T12P4,7
apple567,x,2024/5/2 14:17,0.32,1BIUU,T12P4,7
apple568,x,2024/5/2 14:17,0.58,1BIVO,T12P4,7
apple569,x,2024/5/2 14:17,0.58,1BIVO,T12P4,7
apple570,x,2024/5/2 14:17,0.45,1BIVJ,T12P4,7
apple571,x,2024/5/2 14:17,0.54,1BIVN,T12P4,7
apple572,x,2024/5/2 14:17,0.54,1BIVN,T12P4,7
apple573,x,2024/5/2 14:18,0.45,1BIVS,T12P4,7
apple574,x,2024/5/2 14:18,0.47,1BIVX,T12P4,7
apple575,x,2024/5/2 14:18,0.26,1BIVY,T12P4,7
apple576,x,2024/5/2 14:18,0.55,1BIVE,T12P4,7
apple577,x,2024/5/2 14:18,0.33,1BIVY,T12P4,7
apple578,x,2024/5/2 14:18,0.42,1BIWF,T12P4,7
apple579,x,2024/5/2 14:19,0.54,1BIWE,T12P4,7
apple580,x,2024/5/2 14:19,0.42,1BIWF,T12P4,7
apple581,x,2024/5/2 14:20,0.46,1BIVX,T12P4,7
apple582,x,2024/5/15 12:04,0.25,1BIUZ,T12P4,7
apple583,x,2024/5/15 12:05,0.59,1BIUT,T12P4,7
apple584,x,2024/5/15 12:05,0.25,1BIUZ,T12P4,7
apple585,x,2024/5/15 12:05,0.35,1BIWQ,T12P4,7
apple586,x,2024/5/15 12:05,0.59,1BIUT,T12P4,7
apple587,x,2024/5/15 12:05,0.52,1BIWL,T12P4,7
apple588,x,2024/5/15 12:05,0.59,1BIWR,T12P4,7
apple589,x,2024/5/15 12:05,0.45,1BIWL,T12P4,7
apple590,x,2024/5/15 12:05,0.37,1BIWS,T12P4,7
apple591,x,2024/5/15 12:06,0.37,1BIWS,T12P4,7
apple592,x,2024/5/15 12:06,0.48,1BIWJ,T12P4,7
apple593,x,2024/5/15 12:06,0.37,1BIWQ,T12P4,7
apple594,x,2024/5/15 12:06,0.6,1BIVI,T12P4,7
apple595,x,2024/5/15 12:06,0.6,1BIXB,T12P4,7
apple596,x,2024/5/15 12:06,0.49,1BIWT,T12P4,7
apple597,x,2024/5/15 12:06,0.43,1BIXN,T12P4,7
apple598,x,2024/5/15 12:06,0.51,1BIWT,T12P4,7
apple599,x,2024/5/15 12:06,0.51,1BIWK,T12P4,7
apple600,x,2024/5/15 12:06,0.32,1BIXS,T12P4,7
apple601,x,2024/5/15 12:07,0.59,1BIWR,T12P4,7
apple602,x,2024/5/15 12:07,0.48,1BIXD,T12P4,7
apple603,x,2024/5/15 12:07,0.56,1BIXC,T12P4,7
apple604,x,2024/5/15 12:07,0.48,1BIWW,T12P4,7
apple605,x,2024/5/15 12:07,0.49,1BIWT,T12P4,7
apple606,x,2024/5/15 12:07,0.32,1BIXS,T12P4,7
apple607,x,2024/5/15 12:07,0.59,1BIWR,T12P4,7
apple608,x,2024/5/15 12:08,0.58,1BIWI,T12P4,7
apple609,x,2024/5/15 12:08,0.32,1BIWU,T12P4,7
apple610,x,2024/5/15 12:08,0.63,1BIXB,T12P4,7
apple611,x,2024/5/31 12:20,0.55,1BINP,T12P4,7
apple612,x,2024/5/31 12:20,0.31,1BIPO,T12P4,7
apple613,x,2024/5/31 12:21,0.62,1BINZ,T12P4,7
apple614,x,2024/5/31 12:21,0.32,1BIXP,T12P4,7
apple615,x,2024/5/31 12:23,0.78,1BIPT,T12P4,7
apple616,x,2024/5/31 12:23,0.8,1BIOI,T12P4,7
apple617,x,2024/5/31 12:24,0.79,1BIOQ,T12P4,7
apple618,x,2024/5/31 12:25,0.42,1BIPF,T12P4,7
apple619,x,2024/5/31 12:25,0.7,1BIPL,T12P4,7
apple620,x,2024/5/31 12:26,0.42,1BIPF,T12P4,7
apple621,x,2024/5/31 12:26,0.77,1BIPG,T12P4,7
apple622,x,2024/5/31 12:26,0.7,1BIPL,T12P4,7
apple623,x,2024/5/31 12:27,0.53,1BIPM,T12P4,7
apple624,x,2024/5/31 12:28,0.53,1BIPI,T12P4,7
apple625,x,2024/5/31 12:28,0.62,1BIPP,T12P4,7
apple626,x,2024/5/31 12:28,0.75,1BIPH,T12P4,7
apple627,x,2024/5/31 12:29,0.43,1BIPQ,T12P4,7
apple628,x,2024/5/31 12:30,0.43,1BIPQ,T12P4,7
apple629,x,2024/5/31 12:30,0.62,1BIWV,T12P4,7
apple630,x,2024/5/31 12:31,0.33,1BIXV,T12P4,7
apple631,x,2024/5/31 12:31,0.56,1BIXA,T12P4,7
apple632,x,2024/5/31 12:31,0.56,1BIXA,T12P4,7
apple633,x,2024/5/31 12:31,0.51,1BIXM,T12P4,7
apple634,x,2024/5/31 12:32,0.51,1BIXR,T12P4,7
apple635,x,2024/5/31 12:32,0.51,1BIXM,T12P4,7
apple636,x,2024/5/31 12:32,0.31,1BIXU,T12P4,7
apple637,x,2024/5/31 12:32,0.32,1BIXL,T12P4,7
apple638,x,2024/5/31 12:32,0.32,1BIXH,T12P4,7
apple639,x,2024/5/31 12:32,0.3,1BIYE,T12P4,7
apple640,x,2024/5/31 12:32,0.47,1BIYD,T12P4,7
apple641,x,2024/5/31 12:32,0.74,1BIRU,T12P4,7
apple642,x,2024/5/31 12:32,0.44,1BIXI,T12P4,7
apple643,x,2024/5/31 12:32,0.43,1BIZE,T12P4,7
apple644,x,2024/5/31 12:32,0.3,1BIYQ,T12P4,7
apple645,x,2024/5/31 12:33,0.32,1BIXL,T12P4,7
apple646,x,2024/5/31 12:33,0.3,1BIYT,T12P4,7
apple647,x,2024/5/31 12:33,0.65,1BIYX,T12P4,7
apple648,x,2024/5/31 12:33,0.45,1BIYO,T12P4,7
apple649,x,2024/5/31 12:33,0.51,1BIXM,T12P4,7
apple650,x,2024/5/31 12:34,0.19,1BJBX,T12P4,7
apple651,x,2024/5/31 12:34,0.33,1BIXQ,T12P4,7
apple652,x,2024/5/31 12:35,0.35,1BJCQ,T12P4,7
apple653,x,2024/5/31 12:35,0.34,1BJCA,T12P4,7
apple654,x,2024/5/31 12:35,0.33,1BIXV,T12P4,7
apple655,x,2024/5/31 12:35,0.6,1BJCP,T12P4,7
apple656,x,2024/5/31 12:35,0.29,1BJCV,T12P4,7
apple657,x,2024/5/31 12:35,0.34,1BIXG,T12P4,7
apple658,x,2024/5/31 12:35,0.2,1BJCM,T12P4,7
apple659,x,2024/5/31 12:36,0.6,1BJBO,T12P4,7
apple660,x,2024/5/31 12:36,0.27,1BIVA,T12P4,7
apple661,x,2024/5/31 12:36,0.24,1BJBR,T12P4,7
apple662,x,2024/5/31 12:36,0.27,1BIYP,T12P4,7
apple663,x,2024/5/31 12:36,0.52,1BIYU,T12P4,7
apple664,x,2024/5/31 12:36,0.68,1BIZB,T12P4,7
apple665,x,2024/5/31 12:37,0.46,1BIXI,T12P4,7
apple666,x,2024/5/31 12:37,0.66,1BIZC,T12P4,7
apple667,x,2024/5/31 12:37,0.65,1BIYZ,T12P4,7
apple668,x,2024/5/31 12:37,0.44,1BIZD,T12P4,7
apple669,x,2024/5/31 12:37,0.67,1BIZC,T12P4,7
apple670,x,2024/5/31 12:38,0.43,1BIZE,T12P4,7
apple671,x,2024/5/31 12:38,0.58,1BIZF,T12P4,7
apple672,x,2024/5/31 12:38,0.59,1BIZF,T12P4,7
apple673,x,2024/5/31 12:41,0.32,1BIXH,T12P4,7
apple674,x,2024/5/31 12:43,0.65,1BIYZ,T12P4,7
apple675,x,2024/5/31 12:43,0.41,1BIXT,T12P4,7
apple676,x,2024/5/31 12:45,0.47,1BIYU,T12P4,7
apple677,x,2024/5/31 12:45,0.52,1BIYY,T12P4,7
apple678,x,2024/6/5 09:03,0.45,1BIZA,T12P4,7
apple679,x,2024/6/5 09:04,0.42,1BIZG,T12P4,7
apple680,x,2024/6/5 09:05,0.61,1BIZR,T12P4,7
apple681,x,2024/6/5 09:05,0.5,1BIZN,T12P4,7
apple682,x,2024/6/5 09:06,0.61,1BIZW,T12P4,7
apple683,x,2024/6/5 09:06,0.5,1BIZN,T12P4,7
apple684,x,2024/6/5 09:07,0.67,1BIZT,T12P4,7
apple685,x,2024/6/5 09:07,0.67,1BIZT,T12P4,7
apple686,x,2024/6/5 09:08,0.45,1BIZK,T12P4,7
apple687,x,2024/6/5 09:10,0.42,1BIZL,T12P4,7
apple688,x,2024/6/5 09:12,0.42,1BIZJ,T12P4,7
apple689,x,2024/6/5 09:13,0.43,1BIZO,T12P4,7
apple690,x,2024/6/5 09:13,0.43,1BIZO,T12P4,7
apple691,x,2024/6/5 09:13,0.39,1BIZY,T12P4,7
apple692,x,2024/6/5 09:13,0.42,1BIZJ,T12P4,7
apple693,x,2024/6/5 09:14,0.39,1BIZY,T12P4,7
apple694,x,2024/6/5 09:14,0.42,1BJAB,T12P4,7
apple695,x,2024/6/5 09:16,0.43,1BIZO,T12P4,7
apple696,x,2024/6/5 09:16,0.42,1BIZZ,T12P4,7
apple697,x,2024/6/5 09:16,0.42,1BJAB,T12P4,7
apple698,x,2024/6/5 09:16,0.46,1BJAF,T12P4,7
apple699,x,2024/6/5 09:17,0.39,1BIZY,T12P4,7
apple700,x,2024/6/5 09:17,0.42,1BIZZ,T12P4,7
apple701,x,2024/6/5 09:25,0.4,1BJAJ,T12P4,7
apple702,x,2024/6/5 09:25,0.45,1BJAG,T12P4,7
apple703,x,2024/6/5 09:25,0.41,1BJAK,T12P4,7
apple704,x,2024/6/5 09:25,0.6,1BJAO,T12P4,7
apple705,x,2024/6/5 09:26,0.47,1BJAM,T12P4,7
apple706,x,2024/6/5 09:26,0.48,1BJAI,T12P4,7
apple707,x,2024/6/5 09:26,0.16,1BJAU,T12P4,7
apple708,x,2024/6/5 09:26,0.5,1BJAR,T12P4,7
apple709,x,2024/6/5 09:27,0.4,1BJAK,T12P4,7
apple710,x,2024/6/5 09:27,0.16,1BJAU,T12P4,7
apple711,x,2024/6/5 09:27,0.61,1BJBB,T12P4,7
apple712,x,2024/6/5 09:28,0.48,1BJAI,T12P4,7
apple713,x,2024/6/5 09:30,0.19,1BJAV,T12P4,7
apple714,x,2024/6/5 09:31,0.61,1BJBE,T12P4,7
apple715,x,2024/6/5 09:31,0.31,1BJBC,T12P4,7
apple716,x,2024/6/5 09:31,0.16,1BJBI,T12P4,7
apple717,x,2024/6/5 09:31,0.65,1BJBE,T12P4,7
apple718,x,2024/6/5 09:31,0.31,1BJBC,T12P4,7
apple719,x,2024/6/5 09:32,0.64,1BJBG,T12P4,7
apple720,x,2024/6/5 09:32,0.17,1BJBI,T12P4,7
apple721,x,2024/6/5 09:32,0.17,1BJBI,T12P4,7
apple722,x,2024/6/5 09:32,0.21,1BJBL,T12P4,7
apple723,x,2024/6/5 09:33,0.17,1BJAV,T12P4,7
apple724,x,2024/6/5 09:33,0.48,1BJBH,T12P4,7
apple725,x,2024/6/5 09:34,0.35,1BJBJ,T12P4,7
apple726,x,2024/6/28 13:48,0.31,1BJBA,T12P4,7
apple727,x,2024/6/28 13:48,0.5,1BJAS,T12P4,7
apple728,x,2024/6/28 13:48,0.37,1BJBD,T12P4,7
apple729,x,2024/6/28 13:49,0.37,1BJBD,T12P4,7
apple730,x,2024/6/28 13:49,0.51,1BJAS,T12P4,7
apple731,x,2024/6/28 13:49,0.61,1BJBF,T12P4,7
apple732,x,2024/6/28 13:49,0.61,1BJAT,T12P4,7
apple733,x,2024/6/28 13:49,0.31,1BJBA,T12P4,7
apple734,x,2024/6/28 13:49,0.61,1BJBF,T12P4,7
apple735,x,2024/6/28 13:49,0.38,1BJBD,T12P4,7
apple736,x,2024/6/28 13:49,0.38,1BJBQ,T12P4,7
apple737,x,2024/6/28 13:49,0.19,1BJBK,T12P4,7
apple738,x,2024/6/28 13:49,0.61,1BJBS,T12P4,7
apple739,x,2024/6/28 13:49,0.5,1BJBM,T12P4,7
apple740,x,2024/6/28 13:50,0.24,1BJBN,T12P4,7
apple741,x,2024/6/28 13:50,0.5,1BJBM,T12P4,7
apple742,x,2024/6/28 13:50,0.63,1BJBV,T12P4,7
apple743,x,2024/6/28 13:50,0.63,1BJBV,T12P4,7
apple744,x,2024/6/28 13:50,0.49,1BJBW,T12P4,7
apple745,x,2024/6/28 13:50,0.24,1BJBN,T12P4,7
apple746,x,2024/6/28 13:50,0.61,1BJBT,T12P4,7
apple747,x,2024/6/28 13:50,0.19,1BJCI,T12P4,7
apple748,x,2024/6/28 13:50,0.19,1BJBK,T12P4,7
apple749,x,2024/6/28 13:51,0.61,1BJBT,T12P4,7
apple750,x,2024/6/28 13:51,0.56,1BJCF,T12P4,7
apple751,x,2024/6/28 13:51,0.61,1BJBS,T12P4,7
apple752,x,2024/6/28 13:57,0.37,1BJCJ,T12P4,7
apple753,x,2024/6/28 13:57,0.37,1BJCZ,T12P4,7
apple754,x,2024/6/28 13:57,0.19,1BJDD,T12P4,7
apple755,x,2024/7/1 13:48,0.6,1BJCN,T12P4,7
apple756,x,2024/7/1 13:48,0.67,1BJCU,T12P4,7
apple757,x,2024/7/1 13:48,0.58,1BJCT,T12P4,7
apple758,x,2024/7/1 13:48,0.6,1BJCT,T12P4,7
apple759,x,2024/7/1 13:49,0.57,1BJCX,T12P4,7
apple760,x,2024/7/1 13:49,0.57,1BJCX,T12P4,7
apple761,x,2024/7/1 13:49,0.31,1BJCE,T12P4,7
apple762,x,2024/7/1 13:49,0.35,1BJDA,T12P4,7
apple763,x,2024/7/1 13:49,0.37,1BJBU,T12P4,7
apple764,x,2024/7/1 13:49,0.66,1BJEE,T12P4,7
apple765,x,2024/7/1 13:49,0.37,1BJBU,T12P4,7
apple766,x,2024/7/1 13:49,0.65,1BJED,T12P4,7
apple767,x,2024/7/1 13:49,0.5,1BJBY,T12P4,7
apple768,x,2024/7/1 13:49,0.71,1BJEF,T12P4,7
apple769,x,2024/7/1 13:50,0.35,1BJCK,T12P4,7
apple770,x,2024/7/1 13:50,0.39,1BJEH,T12P4,7
apple771,x,2024/7/1 13:50,0.48,1BJBY,T12P4,7
apple772,x,2024/7/1 13:50,0.16,1BJCL,T12P4,7
apple773,x,2024/7/1 13:50,0.49,1BJCB,T12P4,7
apple774,x,2024/7/1 13:50,0.51,1BJCB,T12P4,7
apple775,x,2024/7/1 13:50,0.5,1BJCG,T12P4,7
apple776,x,2024/7/1 13:50,0.18,1BJCL,T12P4,7
apple777,x,2024/7/3 14:21,0.35,1BJCW,T12P4,7
apple778,x,2024/7/3 14:21,0.35,1BJCC,T12P4,7
apple779,x,2024/7/3 14:21,0.63,1BJBP,T12P4,7
apple780,x,2024/7/3 14:22,0.35,1BJCC,T12P4,7
apple781,x,2024/7/3 14:22,0.21,1BJCO,T12P4,7
apple782,x,2024/7/3 14:22,0.3,1BJDC,T12P4,7
apple783,x,2024/7/3 14:23,0.6,1BJBZ,T12P4,7
apple784,x,2024/7/3 14:23,0.33,1BJCD,T12P4,7
apple785,x,2024/7/3 14:24,0.62,1BJDB,T12P4,7
apple786,x,2024/7/3 14:24,0.36,1BJDF,T12P4,7
apple787,x,2024/7/3 14:24,0.62,1BJDB,T12P4,7
apple788,x,2024/7/3 14:24,0.68,1BJDI,T12P4,7
apple789,x,2024/7/3 14:24,0.37,1BJDF,T12P4,7
apple790,x,2024/7/3 14:24,0.61,1BJCH,T12P4,7
apple791,x,2024/7/3 14:24,0.62,1BJDB,T12P4,7
apple792,x,2024/7/3 14:24,0.38,1BJDE,T12P4,7
apple793,x,2024/7/3 14:24,0.36,1BJDF,T12P4,7
apple794,x,2024/7/3 14:24,0.68,1BJDI,T12P4,7
apple795,x,2024/7/3 14:24,0.36,1BJDL,T12P4,7
apple796,x,2024/8/1 11:36,0.6,1BJDN,T12P4,7
apple797,x,2024/8/1 11:36,0.6,1BJDQ,T12P4,7
apple798,x,2024/8/1 11:38,0.54,1BJDG,T12P4,7
apple799,x,2024/8/1 11:38,0.52,1BJDH,T12P4,7
apple800,x,2024/8/1 11:38,0.56,1BJDJ,T12P4,7
apple801,x,2024/8/1 11:38,0.55,1BJDJ,T12P4,7
apple802,x,2024/8/1 11:38,0.54,1BJDS,T12P4,7
apple803,x,2024/8/1 11:39,0.38,1BJDK,T12P4,7
apple804,x,2024/8/1 11:39,0.54,1BJDO,T12P4,7
apple805,x,2024/8/1 11:39,0.38,1BJDK,T12P4,7
apple806,x,2024/8/1 11:39,0.44,1BJDM,T12P4,7
apple807,x,2024/8/1 11:39,0.51,1BJDW,T12P4,7
apple808,x,2024/8/1 11:39,0.51,1BJDP,T12P4,7
apple809,x,2024/8/1 11:40,0.5,1BJEB,T12P4,7
apple810,x,2024/8/1 11:40,0.54,1BJDO,T12P4,7
apple811,x,2024/8/1 11:40,0.54,1BJDS,T12P4,7
apple812,x,2024/8/1 11:40,0.66,1BJEG,T12P4,7
apple813,x,2024/8/1 11:41,0.47,1BJDX,T12P4,7
apple814,x,2024/8/1 11:41,0.4,1BJEP,T12P4,7
apple815,x,2024/8/1 11:41,0.51,1BJEI,T12P4,7
apple816,x,2024/8/1 11:42,0.5,1BJEX,T12P4,7
apple817,x,2024/8/1 11:42,0.54,1BJEZ,T12P4,7
apple818,x,2024/8/1 11:43,0.28,1BJET,T12P4,7
apple819,x,2024/8/1 11:43,0.37,1BJEW,T12P4,7
apple820,x,2024/8/1 11:43,0.51,1BJFF,T12P4,7
